wl_position,days_before_travel,class_type,train_type,route_demand_score,season_index,day_of_week,confirmed
4,29,1A,Rajdhani,0.1848,0.356,Fri,1
11,9,2A,Express,0.3518,0.1019,Wed,1
53,74,SL,Mail,0.1876,0.3691,Mon,0
24,0,3A,Duronto,0.2916,0.4442,Fri,1
18,9,2A,Express,0.1559,0.9978,Wed,1
27,24,1A,Superfast,0.8201,0.7715,Fri,0
37,79,SL,Superfast,0.0581,0.9783,Wed,0
2,82,3A,Mail,0.4466,0.6241,Fri,0
15,73,3A,Duronto,0.286,0.396,Sun,0
11,110,3A,Express,0.4047,0.4213,Thu,1
27,13,3A,Rajdhani,0.894,0.6782,Wed,0
56,2,2A,Mail,0.458,0.7928,Thu,0
49,67,SL,Mail,0.4354,0.5273,Thu,0
48,39,1A,Mail,0.4199,0.0068,Sat,0
47,32,SL,Rajdhani,0.1448,0.326,Mon,1
23,83,SL,Mail,0.5587,0.7238,Sat,1
35,78,SL,Express,0.2813,0.0927,Thu,0
52,6,3A,Rajdhani,0.6124,0.1111,Wed,0
30,107,2A,Superfast,0.6628,0.9299,Fri,0
47,2,1A,Superfast,0.8146,0.0096,Wed,0
24,118,1A,Mail,0.705,0.7946,Wed,0
19,90,3A,Rajdhani,0.616,0.3427,Sat,0
60,36,2A,Express,0.7696,0.8347,Sun,0
29,92,SL,Duronto,0.6616,0.3134,Wed,0
13,25,1A,Express,0.3434,0.6416,Sun,1
48,90,3A,Rajdhani,0.1134,0.7088,Fri,0
23,24,3A,Rajdhani,0.7535,0.0883,Fri,1
12,39,SL,Express,0.2172,0.8214,Wed,0
49,42,2A,Rajdhani,0.862,0.9766,Wed,1
48,114,2A,Mail,0.6988,0.0639,Fri,0
41,93,2A,Mail,0.4483,0.2589,Mon,0
29,43,3A,Mail,0.9631,0.4211,Tue,1
6,83,3A,Superfast,0.751,0.0274,Sun,0
51,70,3A,Rajdhani,0.4818,0.5514,Sun,0
23,28,2A,Mail,0.2999,0.2891,Wed,1
31,109,3A,Rajdhani,0.2649,0.7037,Sun,0
45,97,2A,Duronto,0.2606,0.6083,Tue,0
21,89,SL,Mail,0.4608,0.6282,Thu,1
24,90,3A,Duronto,0.191,0.7155,Fri,0
8,117,1A,Duronto,0.7144,0.7079,Sat,1
44,56,3A,Duronto,0.8341,0.2141,Thu,0
9,107,1A,Superfast,0.0804,0.0842,Thu,1
22,8,1A,Superfast,0.7444,0.2322,Fri,1
4,21,SL,Express,0.5067,0.8816,Fri,1
13,75,1A,Superfast,0.0816,0.0272,Sat,0
34,69,1A,Superfast,0.3035,0.8902,Thu,0
3,5,SL,Superfast,0.8849,0.2324,Mon,0
37,26,2A,Duronto,0.7167,0.6922,Mon,0
56,117,1A,Duronto,0.3989,0.1558,Mon,0
28,82,SL,Duronto,0.7123,0.1718,Tue,0
26,51,1A,Duronto,0.261,0.9129,Sat,0
50,69,3A,Rajdhani,0.1848,0.8375,Sun,0
53,48,1A,Express,0.9189,0.0961,Sat,0
46,80,SL,Duronto,0.3288,0.9701,Mon,0
57,92,SL,Express,0.2119,0.2952,Fri,0
34,22,3A,Superfast,0.6032,0.1277,Tue,0
15,80,2A,Express,0.8813,0.1432,Tue,1
8,20,1A,Superfast,0.7592,0.906,Mon,1
48,73,1A,Duronto,0.4411,0.1914,Sat,0
35,106,3A,Superfast,0.6361,0.2024,Mon,1
24,7,3A,Duronto,0.2018,0.3446,Sat,0
52,53,SL,Duronto,0.5105,0.5267,Fri,0
52,13,SL,Express,0.8386,0.8604,Sun,0
60,30,3A,Mail,0.9337,0.2003,Wed,0
55,50,SL,Duronto,0.7318,0.7457,Fri,0
37,61,2A,Mail,0.3917,0.6824,Tue,0
4,17,SL,Duronto,0.2672,0.4325,Fri,1
55,46,2A,Duronto,0.3211,0.7732,Sat,0
12,93,3A,Express,0.7502,0.374,Wed,0
19,81,SL,Rajdhani,0.1937,0.7474,Sun,0
15,51,1A,Duronto,0.4023,0.074,Sat,1
57,120,SL,Rajdhani,0.9641,0.4849,Mon,0
30,88,2A,Superfast,0.9172,0.7137,Tue,0
45,112,2A,Mail,0.9194,0.3484,Sat,1
37,36,3A,Superfast,0.0542,0.5109,Sat,0
12,88,1A,Duronto,0.9344,0.9039,Wed,0
19,29,3A,Express,0.1862,0.1446,Thu,0
34,29,3A,Superfast,0.7537,0.697,Sun,0
7,99,3A,Rajdhani,0.1915,0.0186,Thu,1
28,74,1A,Superfast,0.3888,0.615,Tue,1
55,47,1A,Duronto,0.4138,0.8785,Sat,0
28,38,2A,Rajdhani,0.5011,0.5782,Tue,0
29,26,SL,Express,0.8928,0.4782,Sat,0
37,15,SL,Mail,0.6356,0.1957,Sat,0
20,101,3A,Rajdhani,0.196,0.2688,Sat,1
11,31,1A,Superfast,0.4299,0.964,Fri,0
50,28,SL,Express,0.1447,0.2224,Sun,0
50,51,3A,Rajdhani,0.3385,0.1684,Sat,0
39,73,1A,Express,0.425,0.4736,Thu,0
42,93,SL,Superfast,0.3128,0.3133,Mon,1
23,74,SL,Superfast,0.7719,0.5041,Sun,1
52,14,SL,Express,0.0148,0.4972,Mon,0
46,43,SL,Superfast,0.9335,0.8797,Tue,0
20,22,1A,Rajdhani,0.5228,0.8758,Mon,1
20,47,1A,Express,0.8021,0.1893,Thu,0
11,22,2A,Mail,0.1883,0.3014,Sat,0
2,113,SL,Duronto,0.3507,0.3099,Sun,1
13,70,2A,Duronto,0.968,0.706,Wed,0
13,13,1A,Express,0.5391,0.8338,Thu,0
41,72,1A,Superfast,0.3591,0.7143,Tue,0
49,53,1A,Rajdhani,0.9986,0.2268,Fri,0
15,91,2A,Mail,0.6892,0.4936,Sat,0
56,69,2A,Rajdhani,0.8084,0.5433,Tue,0
54,42,SL,Superfast,0.194,0.5287,Sat,0
31,44,3A,Mail,0.0137,0.8058,Thu,0
58,21,3A,Duronto,0.9147,0.2937,Sat,0
23,60,2A,Rajdhani,0.3037,0.0237,Fri,1
60,17,1A,Rajdhani,0.7644,0.9304,Fri,1
53,43,2A,Duronto,0.4298,0.1926,Sat,0
22,101,1A,Rajdhani,0.8827,0.0915,Fri,1
54,85,SL,Duronto,0.2591,0.3631,Sun,0
16,72,1A,Express,0.5298,0.671,Thu,1
57,17,3A,Duronto,0.3655,0.835,Mon,0
42,56,1A,Duronto,0.6854,0.6929,Thu,0
29,84,2A,Express,0.5368,0.7396,Wed,0
20,14,3A,Express,0.7361,0.6767,Tue,1
28,72,1A,Superfast,0.4372,0.663,Fri,0
27,105,3A,Superfast,0.7796,0.8497,Fri,0
44,57,1A,Mail,0.5079,0.1886,Fri,0
29,1,SL,Duronto,0.1153,0.0674,Fri,0
5,13,2A,Mail,0.7318,0.6222,Fri,1
52,20,SL,Express,0.4299,0.7163,Fri,0
49,42,1A,Duronto,0.7839,0.0236,Mon,0
42,44,1A,Duronto,0.9061,0.674,Thu,1
38,33,3A,Duronto,0.9056,0.3838,Tue,0
53,116,3A,Express,0.7829,0.6805,Sun,0
52,70,1A,Rajdhani,0.1178,0.5755,Sat,0
38,78,1A,Mail,0.9627,0.3522,Tue,1
44,102,2A,Superfast,0.524,0.9387,Mon,0
53,11,1A,Superfast,0.9141,0.1187,Tue,0
51,6,2A,Rajdhani,0.6858,0.2285,Wed,0
2,68,SL,Duronto,0.2108,0.1995,Sun,1
45,110,SL,Superfast,0.6298,0.1069,Fri,0
54,102,1A,Express,0.3693,0.234,Mon,0
20,117,1A,Duronto,0.0172,0.6464,Thu,0
43,86,SL,Express,0.846,0.2604,Sun,1
47,116,2A,Mail,0.9807,0.4028,Sat,0
13,27,2A,Duronto,0.5256,0.8586,Fri,0
26,97,1A,Express,0.3179,0.7117,Sat,0
35,24,1A,Rajdhani,0.2136,0.9922,Sat,0
46,65,2A,Rajdhani,0.2541,0.1098,Wed,0
8,50,3A,Superfast,0.8376,0.2191,Wed,1
28,72,SL,Mail,0.1557,0.7327,Thu,0
41,33,1A,Duronto,0.9304,0.2747,Sat,0
15,45,SL,Mail,0.426,0.2235,Fri,1
55,46,2A,Mail,0.6564,0.6542,Tue,0
50,119,2A,Mail,0.4233,0.1999,Fri,0
8,31,SL,Duronto,0.9972,0.0495,Sat,1
11,11,1A,Mail,0.3726,0.213,Tue,1
29,18,1A,Superfast,0.3768,0.1071,Sat,0
59,46,3A,Rajdhani,0.8715,0.1504,Wed,0
5,37,SL,Duronto,0.1161,0.6633,Mon,1
47,120,1A,Superfast,0.1777,0.1138,Tue,0
47,9,2A,Superfast,0.976,0.4281,Sun,0
59,9,SL,Express,0.0939,0.8572,Thu,0
58,98,1A,Superfast,0.0436,0.0795,Sun,0
7,40,SL,Mail,0.7573,0.4233,Sat,1
53,54,SL,Rajdhani,0.466,0.9948,Sun,0
18,100,3A,Mail,0.5296,0.8289,Thu,1
28,95,1A,Mail,0.5157,0.1196,Wed,1
12,119,2A,Superfast,0.8797,0.0169,Wed,1
12,117,SL,Duronto,0.3791,0.3036,Thu,0
36,70,3A,Duronto,0.8033,0.8851,Sat,0
29,114,SL,Rajdhani,0.5731,0.0549,Mon,0
11,73,3A,Express,0.1506,0.2501,Wed,1
53,42,2A,Mail,0.721,0.874,Mon,1
6,37,2A,Duronto,0.0947,0.4983,Fri,1
21,26,3A,Superfast,0.2496,0.1179,Wed,1
10,31,3A,Mail,0.556,0.4907,Sun,1
59,114,SL,Mail,0.4478,0.2203,Sun,0
32,70,1A,Express,0.5166,0.0865,Fri,0
47,47,3A,Mail,0.5046,0.7743,Tue,0
33,25,2A,Express,0.5523,0.5818,Mon,0
17,85,2A,Duronto,0.2929,0.9892,Mon,0
3,57,2A,Duronto,0.4101,0.3814,Fri,1
57,75,2A,Mail,0.7427,0.4969,Thu,1
43,23,2A,Mail,0.8677,0.1467,Thu,0
18,119,2A,Express,0.0291,0.8295,Fri,0
10,53,2A,Superfast,0.394,0.2066,Sat,1
53,113,SL,Mail,0.3803,0.2564,Sat,1
41,45,1A,Express,0.5355,0.901,Mon,1
39,57,1A,Rajdhani,0.0014,0.7188,Fri,0
43,92,2A,Express,0.299,0.3997,Fri,0
8,31,3A,Mail,0.6192,0.0663,Wed,1
34,15,3A,Mail,0.23,0.4466,Tue,0
37,89,1A,Rajdhani,0.0556,0.78,Wed,0
41,69,SL,Duronto,0.2333,0.967,Wed,0
33,64,2A,Duronto,0.8439,0.01,Sat,1
49,12,2A,Rajdhani,0.2715,0.1888,Sat,0
10,101,2A,Mail,0.4618,0.5072,Wed,0
40,5,2A,Express,0.1164,0.4041,Tue,0
18,101,1A,Superfast,0.7313,0.9386,Sun,1
25,11,2A,Rajdhani,0.4273,0.4793,Fri,0
42,8,2A,Rajdhani,0.1875,0.8828,Thu,0
41,83,1A,Express,0.9674,0.7511,Sun,0
36,58,SL,Superfast,0.8388,0.3095,Tue,1
2,102,SL,Superfast,0.3728,0.2686,Tue,1
19,90,1A,Mail,0.1222,0.2458,Mon,1
10,66,1A,Rajdhani,0.6177,0.8214,Thu,1
49,23,3A,Express,0.7812,0.0348,Sun,0
3,14,3A,Duronto,0.8766,0.1457,Mon,1
53,97,3A,Duronto,0.4215,0.2468,Thu,0
19,62,1A,Duronto,0.2111,0.5084,Fri,1
51,49,2A,Express,0.2139,0.4208,Wed,0
26,95,1A,Duronto,0.018,0.319,Wed,0
54,20,1A,Mail,0.7892,0.9743,Fri,0
51,0,1A,Superfast,0.5063,0.5096,Mon,0
51,96,1A,Duronto,0.9251,0.2965,Sun,0
47,10,SL,Express,0.1715,0.8727,Mon,0
25,66,1A,Express,0.3116,0.8596,Mon,1
50,21,SL,Duronto,0.8575,0.1661,Tue,0
17,73,1A,Superfast,0.6166,0.9707,Tue,1
10,107,2A,Superfast,0.355,0.6676,Mon,1
56,101,2A,Mail,0.2678,0.6425,Fri,0
46,87,SL,Mail,0.5841,0.6091,Thu,1
51,6,3A,Duronto,0.3855,0.5212,Tue,0
55,112,3A,Mail,0.2649,0.3308,Mon,0
50,48,3A,Duronto,0.3771,0.1136,Sat,0
11,99,3A,Mail,0.7064,0.2497,Sat,1
11,0,3A,Mail,0.4196,0.008,Mon,0
12,64,3A,Express,0.4749,0.8864,Fri,0
40,62,1A,Rajdhani,0.6669,0.7578,Wed,0
48,63,SL,Duronto,0.4845,0.4309,Thu,0
57,25,1A,Duronto,0.9524,0.7358,Tue,0
56,16,2A,Duronto,0.07,0.5643,Tue,0
8,10,SL,Express,0.6748,0.6862,Sat,1
24,66,SL,Mail,0.8623,0.6273,Wed,1
14,9,2A,Duronto,0.2708,0.908,Sat,1
23,65,3A,Duronto,0.4129,0.0123,Fri,0
50,31,3A,Mail,0.3824,0.0675,Fri,0
56,15,2A,Superfast,0.9111,0.5481,Fri,0
53,111,1A,Duronto,0.3169,0.0268,Wed,0
54,25,1A,Duronto,0.546,0.5949,Sat,0
36,103,SL,Rajdhani,0.1637,0.367,Sun,0
17,102,1A,Duronto,0.0425,0.5149,Wed,0
45,73,1A,Express,0.6638,0.527,Tue,1
5,55,1A,Superfast,0.5481,0.0468,Sat,1
3,99,2A,Superfast,0.0861,0.1044,Sat,1
9,93,SL,Mail,0.9568,0.4573,Tue,1
20,8,2A,Duronto,0.4302,0.395,Thu,0
58,4,1A,Superfast,0.4799,0.772,Sat,0
50,6,2A,Express,0.4729,0.3841,Mon,0
20,99,SL,Rajdhani,0.5104,0.5384,Sat,0
51,64,3A,Rajdhani,0.4824,0.0066,Mon,0
19,90,SL,Rajdhani,0.8361,0.6073,Sat,1
21,11,1A,Superfast,0.4696,0.0131,Thu,0
16,79,1A,Express,0.5561,0.7067,Mon,0
33,47,SL,Rajdhani,0.3073,0.9196,Fri,0
5,71,3A,Superfast,0.5395,0.0476,Tue,1
24,24,3A,Express,0.6062,0.3965,Sat,0
15,12,3A,Mail,0.7387,0.4211,Sun,1
26,40,SL,Superfast,0.8439,0.3451,Fri,0
44,9,1A,Superfast,0.6439,0.018,Tue,0
25,39,1A,Rajdhani,0.14,0.3551,Sat,1
28,32,1A,Mail,0.0956,0.1866,Mon,0
33,34,2A,Rajdhani,0.5894,0.189,Thu,0
46,36,1A,Duronto,0.2576,0.0309,Tue,0
18,102,3A,Mail,0.7912,0.1226,Thu,0
18,91,2A,Express,0.929,0.3647,Mon,0
38,15,SL,Express,0.4263,0.5167,Sun,1
33,71,3A,Duronto,0.6148,0.2413,Sat,1
27,32,SL,Superfast,0.6904,0.9176,Sat,1
49,52,1A,Superfast,0.774,0.4606,Thu,0
50,34,2A,Mail,0.486,0.0881,Tue,0
15,54,SL,Rajdhani,0.0544,0.238,Tue,1
44,101,3A,Rajdhani,0.1855,0.352,Tue,1
13,75,3A,Rajdhani,0.0499,0.7233,Fri,1
52,78,SL,Express,0.5152,0.097,Mon,0
34,16,1A,Duronto,0.5812,0.1673,Sat,0
4,26,2A,Rajdhani,0.0231,0.6298,Wed,1
35,113,1A,Mail,0.2985,0.341,Sat,0
19,20,1A,Duronto,0.9218,0.6406,Sun,1
31,20,1A,Superfast,0.0515,0.5647,Mon,1
25,16,SL,Mail,0.4838,0.2751,Mon,0
40,26,1A,Rajdhani,0.6709,0.5978,Tue,1
12,75,SL,Duronto,0.292,0.681,Fri,1
12,47,3A,Duronto,0.8989,0.9935,Wed,1
42,43,3A,Superfast,0.147,0.2322,Wed,0
25,35,3A,Duronto,0.6931,0.1963,Fri,1
33,27,SL,Superfast,0.4155,0.6684,Thu,1
60,24,SL,Express,0.2538,0.394,Fri,0
37,72,2A,Rajdhani,0.4483,0.5168,Tue,0
28,46,1A,Mail,0.547,0.3854,Tue,1
60,100,SL,Superfast,0.2346,0.0572,Wed,0
52,22,SL,Mail,0.9166,0.518,Mon,0
43,74,1A,Superfast,0.1065,0.346,Sun,0
9,49,2A,Mail,0.5602,0.4336,Thu,1
14,64,1A,Superfast,0.4812,0.4745,Mon,1
3,15,1A,Rajdhani,0.8633,0.792,Fri,1
5,49,3A,Duronto,0.4508,0.9803,Fri,1
56,12,3A,Duronto,0.5958,0.8697,Fri,0
26,83,1A,Duronto,0.9249,0.4137,Tue,0
53,79,2A,Superfast,0.0494,0.2693,Sun,0
41,117,2A,Superfast,0.5204,0.3899,Wed,0
18,79,2A,Superfast,0.924,0.81,Wed,1
38,34,SL,Express,0.0983,0.7921,Thu,1
21,113,3A,Express,0.884,0.786,Fri,1
57,31,2A,Express,0.0204,0.3245,Sun,0
39,86,SL,Express,0.8226,0.5145,Sat,0
16,119,1A,Mail,0.8719,0.882,Fri,0
40,24,1A,Mail,0.0101,0.3872,Fri,0
23,42,1A,Rajdhani,0.2245,0.5022,Tue,0
29,27,3A,Express,0.4224,0.4271,Sun,0
10,108,SL,Mail,0.4554,0.136,Sat,1
58,119,1A,Superfast,0.628,0.8384,Fri,0
5,65,2A,Superfast,0.0767,0.5089,Thu,1
11,66,2A,Express,0.0187,0.8406,Sat,0
29,94,2A,Duronto,0.1933,0.492,Sun,0
53,96,2A,Express,0.788,0.2486,Sun,0
45,32,1A,Express,0.3191,0.0396,Thu,0
27,46,2A,Duronto,0.7169,0.4718,Thu,0
52,117,2A,Duronto,0.4,0.533,Wed,0
34,34,1A,Duronto,0.6692,0.4079,Tue,1
14,99,SL,Rajdhani,0.0102,0.372,Sun,0
41,63,1A,Duronto,0.0487,0.2024,Fri,0
42,89,3A,Mail,0.7304,0.8465,Tue,0
10,11,3A,Rajdhani,0.9358,0.261,Mon,1
60,119,1A,Express,0.1307,0.6656,Tue,0
42,52,3A,Duronto,0.365,0.932,Sun,0
58,43,SL,Mail,0.7937,0.0272,Wed,0
51,45,SL,Duronto,0.1182,0.8127,Fri,0
11,10,2A,Duronto,0.3039,0.9058,Wed,0
11,69,3A,Rajdhani,0.2432,0.0483,Sun,0
35,88,SL,Mail,0.5062,0.8205,Wed,1
19,45,SL,Mail,0.1491,0.4351,Fri,1
24,58,3A,Express,0.5103,0.2758,Sat,0
54,58,1A,Express,0.6614,0.0511,Fri,0
1,33,SL,Mail,0.4884,0.932,Fri,1
12,98,2A,Superfast,0.1171,0.6282,Mon,0
47,20,3A,Rajdhani,0.0314,0.1849,Thu,0
14,81,2A,Rajdhani,0.9846,0.703,Sat,1
3,71,SL,Express,0.7043,0.691,Tue,1
52,97,SL,Mail,0.8722,0.8965,Fri,0
45,51,SL,Duronto,0.0035,0.8107,Fri,1
50,47,3A,Superfast,0.8054,0.3579,Sat,0
32,77,SL,Superfast,0.9343,0.5075,Mon,1
16,18,1A,Express,0.2144,0.8003,Wed,0
38,83,3A,Duronto,0.2859,0.497,Wed,0
10,3,1A,Duronto,0.5956,0.7975,Thu,1
60,101,SL,Rajdhani,0.1679,0.8046,Sun,0
17,31,2A,Mail,0.0305,0.9471,Wed,0
49,89,2A,Duronto,0.7766,0.1143,Wed,0
40,27,3A,Mail,0.8162,0.5821,Wed,1
4,75,SL,Mail,0.6051,0.2636,Thu,0
15,57,3A,Express,0.4573,0.9326,Mon,0
33,73,SL,Mail,0.5828,0.8343,Thu,0
39,40,1A,Superfast,0.4001,0.2966,Wed,0
57,98,1A,Superfast,0.2593,0.9616,Tue,0
10,32,3A,Duronto,0.0941,0.5578,Wed,1
7,13,1A,Mail,0.2799,0.6301,Sun,1
33,103,2A,Duronto,0.5506,0.2717,Wed,0
17,86,3A,Rajdhani,0.0257,0.2579,Sat,1
12,81,1A,Mail,0.851,0.9739,Fri,1
17,52,SL,Rajdhani,0.506,0.0467,Wed,1
47,107,3A,Superfast,0.5723,0.7079,Sat,0
56,75,2A,Duronto,0.2516,0.1109,Wed,0
16,41,SL,Rajdhani,0.992,0.4751,Wed,1
55,35,2A,Mail,0.4358,0.4709,Thu,0
14,24,SL,Express,0.2047,0.8139,Fri,0
3,51,SL,Duronto,0.9538,0.2609,Wed,1
51,100,2A,Duronto,0.0108,0.149,Wed,0
44,39,SL,Duronto,0.9618,0.6938,Mon,0
51,114,3A,Rajdhani,0.3174,0.5709,Sat,0
50,85,1A,Duronto,0.7438,0.5988,Wed,0
30,69,SL,Express,0.326,0.4017,Sun,0
46,79,3A,Rajdhani,0.6073,0.2947,Fri,0
52,61,SL,Superfast,0.5666,0.7389,Fri,0
55,86,2A,Duronto,0.8261,0.6962,Wed,0
41,8,3A,Superfast,0.5964,0.847,Thu,0
35,106,SL,Superfast,0.8839,0.7916,Sun,1
26,98,2A,Duronto,0.8336,0.5777,Wed,0
55,92,SL,Superfast,0.4266,0.8316,Wed,0
12,77,3A,Express,0.5707,0.2587,Thu,1
31,68,3A,Express,0.8238,0.6112,Wed,0
52,20,1A,Mail,0.8973,0.3327,Sat,0
17,52,SL,Superfast,0.0891,0.7711,Thu,1
37,69,3A,Express,0.8085,0.9304,Tue,1
8,0,2A,Mail,0.5383,0.7152,Wed,1
19,30,3A,Rajdhani,0.6128,0.292,Fri,1
26,44,SL,Superfast,0.3858,0.2546,Sat,0
4,104,3A,Superfast,0.0727,0.1133,Sun,1
15,27,3A,Duronto,0.9456,0.6923,Tue,1
51,2,1A,Mail,0.9364,0.9388,Sun,0
47,101,3A,Rajdhani,0.1961,0.2591,Wed,0
58,115,SL,Express,0.3863,0.9887,Tue,1
14,86,SL,Mail,0.5926,0.5437,Fri,1
30,39,3A,Duronto,0.5619,0.723,Mon,0
48,3,3A,Mail,0.1232,0.2264,Wed,0
56,69,3A,Superfast,0.011,0.1406,Fri,0
42,75,2A,Superfast,0.9801,0.9918,Sun,0
24,11,SL,Express,0.9836,0.3521,Wed,0
46,61,SL,Superfast,0.5517,0.1991,Fri,0
52,70,SL,Express,0.4413,0.8386,Sun,0
43,91,SL,Superfast,0.9586,0.0796,Fri,1
34,89,2A,Mail,0.4707,0.1298,Fri,0
60,47,SL,Express,0.4723,0.8133,Sat,0
19,6,1A,Mail,0.123,0.4755,Wed,0
3,56,3A,Rajdhani,0.3652,0.2714,Tue,1
4,55,SL,Mail,0.6479,0.4342,Sun,1
11,66,3A,Rajdhani,0.7304,0.9754,Tue,1
13,12,SL,Duronto,0.9957,0.208,Fri,1
50,51,2A,Mail,0.7905,0.096,Sun,0
18,62,2A,Superfast,0.6809,0.9269,Wed,1
19,40,1A,Superfast,0.1821,0.2297,Tue,1
44,74,2A,Mail,0.3597,0.9332,Fri,0
33,102,2A,Mail,0.726,0.3529,Sat,0
56,22,2A,Rajdhani,0.4761,0.0227,Wed,0
38,46,SL,Superfast,0.7623,0.4801,Sun,0
3,64,3A,Duronto,0.6619,0.2012,Wed,1
49,97,1A,Duronto,0.4664,0.4595,Fri,0
35,30,3A,Mail,0.335,0.5529,Fri,0
1,96,1A,Rajdhani,0.1602,0.6128,Thu,1
35,110,1A,Express,0.441,0.9427,Fri,0
36,99,SL,Superfast,0.674,0.8284,Thu,1
38,35,3A,Superfast,0.0725,0.0091,Tue,0
39,13,3A,Duronto,0.3172,0.8903,Thu,1
55,36,3A,Duronto,0.1346,0.2074,Mon,0
25,31,1A,Duronto,0.2919,0.2483,Sat,0
40,52,1A,Mail,0.8069,0.8155,Tue,0
13,27,1A,Express,0.3956,0.513,Wed,1
4,64,SL,Express,0.8719,0.4111,Mon,0
6,46,1A,Duronto,0.7318,0.0003,Mon,1
11,70,SL,Mail,0.3666,0.3103,Wed,1
1,79,3A,Rajdhani,0.1621,0.6168,Wed,1
8,117,SL,Mail,0.002,0.0922,Thu,1
54,31,2A,Superfast,0.4248,0.5525,Wed,0
34,23,2A,Superfast,0.5036,0.0124,Thu,0
40,13,3A,Duronto,0.4481,0.6622,Sat,1
52,46,2A,Express,0.3668,0.0561,Wed,0
9,78,1A,Express,0.7271,0.0665,Fri,1
36,115,2A,Superfast,0.0942,0.7214,Sun,0
49,0,SL,Superfast,0.108,0.7286,Sat,0
39,91,1A,Duronto,0.5471,0.2019,Mon,0
42,18,2A,Express,0.0307,0.0938,Thu,0
37,120,3A,Superfast,0.3973,0.7841,Wed,0
42,57,2A,Duronto,0.1963,0.7722,Sun,0
59,6,1A,Rajdhani,0.2121,0.1998,Sun,0
44,81,2A,Mail,0.4845,0.2933,Thu,0
21,110,2A,Rajdhani,0.5365,0.2184,Tue,0
20,76,SL,Rajdhani,0.4135,0.548,Sat,1
38,114,SL,Superfast,0.1341,0.6456,Mon,1
1,63,SL,Express,0.4704,0.944,Sun,1
35,17,2A,Superfast,0.7996,0.204,Sat,0
59,62,SL,Rajdhani,0.6776,0.5281,Fri,0
28,67,SL,Mail,0.5184,0.1138,Sat,0
7,49,SL,Rajdhani,0.1419,0.4751,Mon,1
43,67,3A,Superfast,0.6075,0.7895,Sat,1
56,90,1A,Duronto,0.5048,0.3107,Wed,0
44,15,3A,Superfast,0.8253,0.5916,Tue,1
9,13,2A,Superfast,0.1526,0.6722,Sun,1
1,61,2A,Superfast,0.3884,0.1738,Wed,1
36,77,SL,Express,0.1008,0.0396,Fri,0
34,6,1A,Duronto,0.5242,0.176,Fri,0
34,108,3A,Express,0.9035,0.5547,Tue,0
17,55,1A,Mail,0.944,0.5845,Wed,1
53,13,2A,Express,0.0302,0.6619,Wed,0
32,41,2A,Rajdhani,0.3691,0.5339,Fri,0
2,108,SL,Rajdhani,0.3255,0.4571,Thu,1
36,69,3A,Mail,0.6332,0.8733,Mon,0
25,61,3A,Rajdhani,0.7085,0.2334,Sat,1
43,42,1A,Rajdhani,0.188,0.5027,Fri,0
51,56,1A,Mail,0.1839,0.5686,Tue,0
56,101,2A,Superfast,0.2844,0.1198,Thu,0
26,90,SL,Mail,0.0255,0.896,Wed,0
45,74,2A,Mail,0.5736,0.6569,Fri,1
54,30,1A,Duronto,0.6976,0.0436,Thu,0
26,50,SL,Duronto,0.005,0.0652,Sat,0
21,112,1A,Express,0.4329,0.8301,Sat,0
18,120,3A,Mail,0.4567,0.2258,Mon,1
59,66,1A,Duronto,0.6102,0.7728,Thu,0
29,0,2A,Rajdhani,0.7522,0.5795,Fri,0
51,79,SL,Express,0.8667,0.8625,Mon,0
24,43,SL,Mail,0.1565,0.6073,Fri,0
47,90,SL,Mail,0.396,0.6358,Sat,0
28,109,2A,Express,0.5988,0.84,Sat,0
12,49,2A,Rajdhani,0.4894,0.5487,Sun,1
57,59,2A,Mail,0.665,0.367,Fri,0
11,2,3A,Mail,0.5675,0.8123,Sat,0
27,119,SL,Rajdhani,0.3275,0.3733,Wed,1
23,71,SL,Express,0.918,0.7649,Thu,1
33,113,SL,Rajdhani,0.8224,0.573,Fri,0
16,79,SL,Express,0.7286,0.6093,Thu,0
28,110,3A,Rajdhani,0.3874,0.3888,Thu,1
28,53,SL,Duronto,0.0517,0.6355,Tue,0
45,1,3A,Superfast,0.975,0.3448,Mon,1
38,28,1A,Mail,0.6777,0.5819,Sat,1
55,15,2A,Mail,0.2871,0.1145,Sat,0
60,118,2A,Mail,0.4547,0.9502,Wed,0
6,92,SL,Express,0.248,0.0574,Thu,1
42,94,2A,Superfast,0.7412,0.0144,Wed,0
59,105,SL,Duronto,0.6444,0.6029,Sun,0
29,58,3A,Superfast,0.5196,0.6077,Thu,1
34,10,2A,Duronto,0.3754,0.9261,Fri,1
57,114,2A,Mail,0.3066,0.0322,Thu,0
3,95,3A,Express,0.8131,0.4133,Tue,1
6,23,3A,Superfast,0.3925,0.4121,Tue,1
48,82,1A,Rajdhani,0.4767,0.2751,Sun,0
38,31,3A,Express,0.1737,0.8355,Mon,1
56,73,SL,Superfast,0.8652,0.7646,Sun,0
13,53,SL,Rajdhani,0.2461,0.8457,Sun,1
36,112,2A,Mail,0.1699,0.5482,Tue,0
15,55,2A,Express,0.6246,0.5794,Fri,0
6,95,3A,Superfast,0.1342,0.6663,Fri,1
33,86,SL,Mail,0.978,0.7672,Mon,0
41,96,3A,Duronto,0.5597,0.3667,Thu,0
12,93,3A,Mail,0.0458,0.7931,Thu,0
57,93,SL,Superfast,0.1396,0.0456,Thu,0
